y,January,February,March,April,May,June,July,August,September,October,November,December,clade,stat_type
-44.5,0.0684295467473836,0.0642984807735573,0.0802652863157453,0.11689857257802,0.114246124010116,0.163066737690397,0.11182970342548,0.103920036194526,0.0940229327615076,0.0937523184561358,0.0920798503627565,0.0823600693449723,phylum_Chlamydiota,mean
-44.5,0.0348987426539841,0.0445926030546232,0.0632249493615075,0.0945031913656718,0.0964343682320423,0.157115826678828,0.0831105100721302,0.0667541828064688,0.0573002229293323,0.0759496891492203,0.0549302454187444,0.0428496787268549,phylum_Chlamydiota,sd
-44.5,27.388696241903,32.6368464222353,38.5767000330747,45.3076412278978,46.4050157016708,44.9692033051549,36.5904014139153,30.2281319870404,27.0609323709078,23.8605697613538,24.5580459096922,22.4824450302826,phylum_Cyanobacteriota,mean
-44.5,34.0650691569303,34.1591874405779,32.8876770649486,33.7553340887473,33.684611395853,33.5023989930511,33.4543314851129,33.7540004280317,34.2442323409362,34.886997070502,35.0656457232506,34.946068083608,phylum_Cyanobacteriota,sd
-44.5,0.474083353090458,0.739237129328772,1.14977142678239,1.55441798781815,1.85820232749287,2.02499428476729,1.90221708362997,1.56364339855715,1.13468146462537,0.904341995048642,0.661576537642833,0.460486400999483,phylum_Desulfobacterota_D,mean
-44.5,0.457555013639753,0.499955827093769,0.522332047424314,0.556234290817401,0.599438633203798,0.577406864778042,0.517782598791846,0.59455312388125,0.552172203165512,0.556912765037559,0.517990066721539,0.447017962720107,phylum_Desulfobacterota_D,sd
-44.5,0.18081100314396,0.158449141597079,0.163782886750364,0.191961986475188,0.24351313178982,0.282087666235024,0.323527277128588,0.324766860034511,0.345306123426518,0.365863292283147,0.339266596498732,0.253339475157773,phylum_Fibrobacterota,mean
-44.5,0.126375484461239,0.114290944277204,0.104158173363043,0.125087792913191,0.147879435835259,0.124811525058958,0.135420202203412,0.139273579422989,0.140180540461625,0.16444657695824,0.181644285232039,0.15221410739002,phylum_Fibrobacterota,sd
-44.5,8.83103582325079,11.6923100390464,15.5328458547194,20.1558596227813,22.2494240631829,22.4418422789507,22.3277625773944,20.5758712709917,17.5554205351437,14.374642823777,11.1475301376158,8.56054688036638,phylum_Marinisomatota,mean
-44.5,6.31708504336104,6.40745448062743,6.90585759533426,8.00067731617687,8.56720134922921,8.66889420945571,8.81861318795426,10.1278240541981,9.90103677562163,8.4912733178181,6.98290769198259,6.64727904635155,phylum_Marinisomatota,sd
-44.5,0.507663052873313,0.683160351479109,0.739987502105684,0.763592791144789,0.727867301816751,0.685883576829172,0.778838656875601,0.854979273416166,0.792620097995535,0.770678997645872,0.563059952353777,0.462474850948082,phylum_Myxococcota,mean
-44.5,0.387453654463748,0.438398394531732,0.459946455099677,0.46030562012071,0.416618715183587,0.398178470578595,0.478430861729468,0.570297475894073,0.590845380239848,0.575817224831035,0.435978051004685,0.335462706003246,phylum_Myxococcota,sd
-44.5,340.169294088287,353.660717843447,368.339924307917,391.438878438928,406.463412958487,422.401721688089,416.432439025358,406.49702605401,388.059306317803,363.10382067921,346.598318754128,322.517419883282,phylum_Pseudomonadota,mean
-44.5,123.152031981381,112.93675198654,103.663057626057,96.3827230756958,93.0665251038027,86.8700583310323,95.7116218575368,120.555670713059,130.961453692429,133.908910254648,122.733843888599,128.363477883726,phylum_Pseudomonadota,sd
-44.5,1.09570914643307,1.32435223340027,1.70111801164155,2.22312981342733,2.20047384499884,2.3238528340172,2.2984572318972,2.38519517729756,2.30472110099794,1.7626860441009,1.38313752078395,0.953184572050874,phylum_SAR324,mean
-44.5,0.743478741992292,0.759227534910394,0.857344007618488,0.970297322689827,1.08367338961083,1.17190320670748,1.27471357208732,1.40529617194814,1.26522768826561,1.23582878333327,0.921602119935192,0.706493056433636,phylum_SAR324,sd
-44.5,15.8025568821956,19.6222901079569,23.8961467454705,25.7121106751392,26.3346615774666,25.19175793561,26.447972111016,26.2098206214923,23.3137857479619,22.4951356812809,18.3634945402825,16.0010913636491,phylum_Thermoplasmatota,mean
-44.5,9.27622312197308,9.85683716282707,9.34103322467809,9.82057530563051,9.66307874602989,8.97732337512379,9.4142708925244,11.5786115303083,12.0354392514937,12.1610111362307,10.2586692587014,9.01047674120201,phylum_Thermoplasmatota,sd
-44.5,2.33783790184783,2.29840156980283,2.47715990554616,2.8089754017223,2.97373719311942,3.32587328660777,4.43070306630683,5.56568944579231,6.01773779004927,5.68907409210174,4.15482615861393,2.58674138058055,phylum_Thermoproteota,mean
-44.5,1.40025111255446,1.36387588396037,1.46587026860103,1.59670318223728,1.74048327039737,1.86518221936248,2.4198081834512,3.17312860550732,3.42623740376659,3.63958719936666,2.70064208671288,1.5417692132859,phylum_Thermoproteota,sd
-43.5,9.87089053215948,11.6452664980442,13.4995322813026,15.4065233751885,16.2352895100075,15.8938303747217,16.0125598480058,15.5352826949086,13.9563755810473,12.9023398817995,10.5194879981284,8.75942708020555,class_Acidimicrobiia,mean
-43.5,6.03309690035953,6.11731180638485,6.22907645143146,6.36786036744652,6.45056485380566,6.15034408167308,5.83121504145018,6.72889797714905,7.02822949007134,7.03419293284726,6.11142234291862,5.95115023295153,class_Acidimicrobiia,sd
-43.5,227.179309575646,243.39135895335,262.121909362443,285.950836007892,290.962444706361,290.159724894899,274.842162467535,260.914668273046,245.140475062718,221.719579710778,215.805923775499,205.264385057006,class_Alphaproteobacteria,mean
-43.5,95.0014370296484,86.5954122502761,80.4751708081577,80.8738249136601,83.7897040700805,93.8332150072759,97.2148822704901,109.519242038934,112.14109307224,108.627278849727,99.6127891746209,96.9460218031978,class_Alphaproteobacteria,sd
-43.5,83.7295979524841,84.6661612129768,85.9564000810896,87.6952964315609,89.2607474935993,88.8503668279064,78.9562734898603,68.5407691194912,65.0042673218398,68.4772417602925,78.8260838960767,83.0992458521451,class_Bacteroidia,mean
-43.5,9.45221385692459,9.60239744383333,7.32678821802849,8.14258185500806,8.64636583140927,10.3170794269926,13.360295419812,22.2767218066695,23.0112885704771,23.4732897268075,14.6658453631328,8.74465448557154,class_Bacteroidia,sd
-43.5,0.0718744601072803,0.0633539807373853,0.0787471180150432,0.114820763531328,0.11314076463157,0.128101102269252,0.111090008188012,0.105468704683554,0.0992765333058188,0.0972468023862807,0.0955401644037369,0.0748635466640908,class_Chlamydiia,mean
-43.5,0.0391224468939845,0.0422996804004488,0.0592150580737402,0.0835609940193121,0.0884148844180524,0.103898818617286,0.0786526277130806,0.0676822549703266,0.0614396526625345,0.0768993672484902,0.0513967642744486,0.0383423756389119,class_Chlamydiia,sd
-43.5,18.4538262301495,25.8288625657562,33.7357239005959,43.1863573747941,45.200243192106,43.9402921093427,31.9814430051133,22.3922709361807,16.2220622584837,9.81799980523621,11.2550502765225,10.1215135829674,class_Cyanobacteriia,mean
-43.5,14.603652998023,19.3822422552402,19.587327463742,24.1991262356133,24.5753582565446,24.3566934866885,21.0233493499063,17.8400266407635,14.2120957065392,10.4956023452376,11.817917890741,10.3441008565,class_Cyanobacteriia,sd
-43.5,0.149241044552781,0.135171199091083,0.132783854779524,0.158158459354724,0.213461728451051,0.253800424431931,0.306219317995517,0.318564076831363,0.33130582875135,0.352135589723163,0.308578239245824,0.225574991474357,class_Fibrobacteria,mean
-43.5,0.116366586104863,0.111512586312901,0.0922960374656187,0.108595493155245,0.13726609367005,0.134271648546732,0.141013994018129,0.141005878626244,0.145063620732415,0.165377717347555,0.180387277532499,0.14736780238809,class_Fibrobacteria,sd
-43.5,91.7588708416019,94.9604451438081,98.8598003176141,107.094055476064,113.277814603756,117.292244128792,109.063067889422,97.6245917184013,90.2071757315373,88.046960138371,93.6603002498171,90.1039784979195,class_Gammaproteobacteria,mean
-43.5,10.9186732376289,10.1979053789197,9.56580482645862,10.6904844095461,10.8483739011768,10.653321413172,11.7324979282496,20.494730306794,22.8528887823806,21.1187783729056,13.4779639316024,11.6916159639964,class_Gammaproteobacteria,sd
-43.5,9.37044628158825,12.5440593872121,16.8134443721232,21.6635639657867,23.8140766317877,23.840802012523,24.0697432701772,22.5380897088153,19.2846293096883,15.9354080846406,12.0304346819603,9.20319939385462,class_Marinisomatia,mean
-43.5,6.29742642299901,6.36933162447085,6.93723044603592,8.28042045684902,8.6422730919003,8.83439132023389,8.73407401069814,10.0973866180353,10.0568807649797,8.71391331820701,7.14980351909361,6.80742439822614,class_Marinisomatia,sd
-43.5,2.45000948739854,2.42736724549704,2.58196388165668,2.89692744808735,3.15866768039869,3.65159375443185,4.55352817298998,5.64320164547312,6.02536625913675,5.70507520052111,4.13753374438711,2.62661589028212,class_Nitrososphaeria,mean
-43.5,1.4991653611793,1.40598936228421,1.51297868314048,1.61046034442786,1.79093083543162,1.97167481641026,2.43099652166539,3.14709483363347,3.52803275762452,3.63836030268354,2.58577745974023,1.62665582424348,class_Nitrososphaeria,sd
-43.5,18.2496978409741,21.2168038534279,24.9328864166758,27.1524447939769,28.9167233575566,27.4278483866921,27.943521150463,27.0620866000623,24.5464600216879,23.8150036154505,20.6110586328282,18.1316291739797,class_Poseidoniia,mean
-43.5,10.092717572655,9.78609671119319,9.23474324883231,9.94393428153938,10.0291548579052,9.59305290629306,9.69308151575314,11.4756488933969,12.0684908548609,11.9230268384704,10.0413037898624,9.57799620262123,class_Poseidoniia,sd
-43.5,1.19872944425004,1.4551006299206,1.79019359211511,2.3503628595181,2.37582901914552,2.49389555070566,2.46764058802757,2.55805278549978,2.38635407109167,1.85577817755675,1.49342756612558,1.05142728876976,class_SAR324,mean
-43.5,0.763942913462248,0.789627539278255,0.879979815765073,0.976687496711474,1.10499692146927,1.17995022715253,1.28472018587132,1.38947447363451,1.30303009343688,1.21584826835583,0.897745236607377,0.749806989647958,class_SAR324,sd
-43.5,0.5662188657809,0.861412626467783,1.27528497374348,1.67422173432897,1.99612257180969,2.19461440432697,2.03876186259982,1.69008940476843,1.24779434855383,1.01574954903055,0.770476085993983,0.538506441854695,class_UBA1144,mean
-43.5,0.488337997961904,0.514641072074499,0.534929675831068,0.573198764613921,0.633723231933223,0.612282417882202,0.529836188108748,0.621026961590661,0.623115998901028,0.62457283548498,0.539829602513496,0.49765180588714,class_UBA1144,sd
-43.5,0.0165985333562456,0.0455909216931497,0.0651970227830227,0.0622515932280092,0.0586491807189198,0.0582576917026118,0.058169647855684,0.0609052140443614,0.0546178764807448,0.0479460142638488,0.0209811288744852,0.0150876268684458,class_UBA4151,mean
-43.5,0.0243146017270181,0.0528490847491308,0.0600788675524046,0.0634035674173332,0.0606793809501015,0.0578011427611459,0.0572317771591836,0.0566951459089095,0.0510382293995567,0.0507009133786561,0.0393732039209443,0.0248379332584783,class_UBA4151,sd
-43.5,0.248803005660689,0.271892561419543,0.291295904035192,0.312907923916137,0.263520645151448,0.23559531892289,0.222871144762966,0.2599592156732,0.285393899111973,0.288859893090702,0.299964711803969,0.20076601192886,class_UBA796,mean
-43.5,0.1898266963453,0.20757897936774,0.206219987328866,0.20351249727711,0.199216039504851,0.194068349683331,0.190178863424878,0.205762650294843,0.221175352013293,0.211628096720815,0.188054212016019,0.158138386137505,class_UBA796,sd
-43.5,0.0838995984962843,0.0856960980811328,0.078698028794953,0.0716406650542123,0.0552527382359991,0.0411869351336537,0.0400102583166056,0.0363349785936481,0.0363468368277787,0.036864140125087,0.0557514268114053,0.0783836611536224,class_XYA12-FULL-58-9,mean
-43.5,0.080182689741312,0.0858015968347784,0.0825507765506666,0.077335617364668,0.068601953531307,0.0568975740221857,0.0586049759850506,0.0569678719270438,0.0592402528511415,0.0493868504313107,0.0628813583652568,0.0723757690606028,class_XYA12-FULL-58-9,sd
-43.5,20.4672849613323,23.645521206254,28.3426887171196,30.943189564384,32.1600761847195,31.0824717457186,32.2169617784033,32.2470027358207,29.9297795524039,29.4234091487368,24.600846012821,20.7234947425622,domain_Archaea,mean
-43.5,12.6626308298819,12.6493165857935,12.8363133064517,14.4168971823884,14.3083386321182,13.8510376789659,13.4639375325083,15.2709730098035,15.5064866810071,15.3130350427532,13.3082427364443,12.5632580608169,domain_Archaea,sd
-43.5,422.495979783486,456.950503494024,491.516639426012,544.444554302227,553.407149091893,554.111193001722,522.25741808305,497.243604462561,461.030866211487,423.372452894998,412.070822937044,389.874845071089,domain_Bacteria,mean
-43.5,113.737064622133,109.199190127891,115.1554579912,130.006232109252,137.105223159278,152.079107522221,153.73626902264,168.937007492839,167.684638075765,152.629093607256,120.971141094501,118.33329215694,domain_Bacteria,sd
-43.5,10.4428030307242,12.9324808004096,15.1739231459384,17.2720958379306,18.4928153917943,18.7817774931528,19.2125186605645,19.4264335058073,17.6318414430761,16.2681112947591,12.4932997640513,9.65181856042021,phylum_Actinomycetota,mean
-43.5,6.87063029980434,7.49510896800039,7.31394413956452,7.80063432221077,7.7036074682479,7.4009592972467,7.56186734443464,8.38182353812108,8.68993539415915,8.78287573077729,7.45742837447704,6.64227535280889,phylum_Actinomycetota,sd
-43.5,84.4805295749587,85.3637460825395,86.4813451294301,88.3192427065213,89.8473670903865,89.3780941908978,79.477151746166,69.0759996622497,65.5379090109639,68.8719262488241,79.3242626321907,83.7053201836678,phylum_Bacteroidota,mean
-43.5,9.38511021630131,9.44768915627275,7.28569117363953,8.07685961135289,8.60442971663218,10.4410065960858,13.178849039019,21.8857208649653,22.7164492733525,23.1616117086947,14.5353095866734,8.72337146274461,phylum_Bacteroidota,sd
-43.5,0.0718744601072803,0.0633539807373853,0.0787471180150432,0.114820763531328,0.11314076463157,0.128101102269252,0.111090008188012,0.105468704683554,0.0992765333058188,0.0972468023862807,0.0955401644037369,0.0748635466640908,phylum_Chlamydiota,mean
-43.5,0.0391224468939845,0.0422996804004488,0.0592150580737402,0.0835609940193121,0.0884148844180524,0.103898818617286,0.0786526277130806,0.0676822549703266,0.0614396526625345,0.0768993672484902,0.0513967642744486,0.0383423756389119,phylum_Chlamydiota,sd
-43.5,29.3130505381931,35.116634260733,41.5822320981335,49.5759894280245,50.1160530101523,47.1101623754708,39.023418862905,32.8146943758763,29.7907211456172,25.3268371136726,25.5412257036731,23.5136681145021,phylum_Cyanobacteriota,mean
-43.5,33.7092766693789,33.8893592443445,32.6714237462668,33.5101118148518,33.5733677452223,33.711956237809,33.4427352040883,33.5613080410843,34.0661289383715,34.7862814845417,34.9464740505293,34.7706062139468,phylum_Cyanobacteriota,sd
-43.5,0.5662188657809,0.861412626467783,1.27528497374348,1.67422173432897,1.99612257180969,2.19461440432697,2.03876186259982,1.69008940476843,1.24779434855383,1.01574954903055,0.770476085993983,0.538506441854695,phylum_Desulfobacterota_D,mean
-43.5,0.488337997961904,0.514641072074499,0.534929675831068,0.573198764613921,0.633723231933223,0.612282417882202,0.529836188108748,0.621026961590661,0.623115998901028,0.62457283548498,0.539829602513496,0.49765180588714,phylum_Desulfobacterota_D,sd
-43.5,0.149241044552781,0.135171199091083,0.132783854779524,0.158158459354724,0.213461728451051,0.253800424431931,0.306219317995517,0.318564076831363,0.33130582875135,0.352135589723163,0.308578239245824,0.225574991474357,phylum_Fibrobacterota,mean
-43.5,0.116366586104863,0.111512586312901,0.0922960374656187,0.108595493155245,0.13726609367005,0.134271648546732,0.141013994018129,0.141005878626244,0.145063620732415,0.165377717347555,0.180387277532499,0.14736780238809,phylum_Fibrobacterota,sd
-43.5,9.42732624891392,12.3666720443153,16.3043644217324,21.4976179317161,23.9299744211496,23.9017141151565,23.9420895645373,22.1688948914072,18.751718791176,15.4760785268949,11.8991461250406,9.2598777652535,phylum_Marinisomatota,mean
-43.5,6.30040956914581,6.18819075493931,6.58461258604614,8.06727298658226,8.52328632683504,8.8350018101852,8.69406617666542,10.0931026716583,10.0368866191186,8.52325946926052,6.91186951114613,6.78057374449487,phylum_Marinisomatota,sd
